,Anime_Name,Anime_img_url,Sub_Dub
3218,Oreshura,https://img.zorores.com/_r/300x400/100/28/cc/28cc90bf9f7a725dd1fb1af5d7f8a8b2/28cc90bf9f7a725dd1fb1af5d7f8a8b2.jpg,['SUB']
3219,Ojamajo Doremi Sharp Movie,https://img.zorores.com/_r/300x400/100/00/bd/00bdb7633638aef4b584d8eaca0fd034/00bdb7633638aef4b584d8eaca0fd034.jpg,['SUB']
3220,Grimoire of Zero,https://img.zorores.com/_r/300x400/100/fa/e4/fae4589f5811c9bc44323ee5007de58b/fae4589f5811c9bc44323ee5007de58b.jpg,"['SUB', 'DUB']"
3221,"Sing ""Yesterday"" for Me",https://img.zorores.com/_r/300x400/100/6c/c5/6cc56ae3722488155d336de22a32d4ba/6cc56ae3722488155d336de22a32d4ba.jpg,"['SUB', 'DUB']"
3222,Yes! Precure 5 GoGo!,https://img.zorores.com/_r/300x400/100/82/08/8208a691499f48b5e0676645be13006d/8208a691499f48b5e0676645be13006d.jpg,['SUB']
3223,ViVid Strike!,https://img.zorores.com/_r/300x400/100/4a/89/4a89e13b15a859e1a96f6c412e76645a/4a89e13b15a859e1a96f6c412e76645a.jpg,['SUB']
3224,Tu Bian Ying Xiong Leaf,https://img.zorores.com/_r/300x400/100/a4/41/a441f4131ec2f7da75c19cabc9d93e16/a441f4131ec2f7da75c19cabc9d93e16.jpg,['SUB']
3225,Birdy the Mighty,https://img.zorores.com/_r/300x400/100/09/fd/09fd690406d0e751b55f3db8b60b404b/09fd690406d0e751b55f3db8b60b404b.jpg,"['SUB', 'DUB']"
3226,Sword Art Online Alternative: Gun Gale Online,https://img.zorores.com/_r/300x400/100/19/fd/19fdf9012efd098ddcb762dfc09c9e7d/19fdf9012efd098ddcb762dfc09c9e7d.jpg,"['SUB', 'DUB']"
3227,Strike the Blood IV,https://img.zorores.com/_r/300x400/100/c4/85/c485d637aee9879d48dad9f08a1d663e/c485d637aee9879d48dad9f08a1d663e.jpg,['SUB']
3228,Strike the Blood III,https://img.zorores.com/_r/300x400/100/de/73/de73580d33277fc372fe23e105fa4e21/de73580d33277fc372fe23e105fa4e21.jpg,['SUB']
3229,Aquarion,https://img.zorores.com/_r/300x400/100/b3/ce/b3ce89f37d377cc8ab4e03b552322c32/b3ce89f37d377cc8ab4e03b552322c32.jpg,"['SUB', 'DUB']"
3230,Soukyuu no Fafner: Dead Aggressor - The Beyond,https://img.zorores.com/_r/300x400/100/b2/a7/b2a7990ff62d742d71746cf4b792f3dd/b2a7990ff62d742d71746cf4b792f3dd.jpg,['SUB']
3231,Shadow Skill: Eigi,https://img.zorores.com/_r/300x400/100/6c/84/6c8437bf6d75fa9664d1bfc1de88ea2c/6c8437bf6d75fa9664d1bfc1de88ea2c.jpg,"['SUB', 'DUB']"
3232,Re: Cutey Honey,https://img.zorores.com/_r/300x400/100/8b/7a/8b7a4d1c351436162f933b8a56e4d891/8b7a4d1c351436162f933b8a56e4d891.jpg,['SUB']
3233,One Piece: Episode of Skypiea,https://img.zorores.com/_r/300x400/100/6a/59/6a593442adebb95308e506e969852aa0/6a593442adebb95308e506e969852aa0.jpg,['SUB']
3234,One Piece Movie 1,https://img.zorores.com/_r/300x400/100/ff/73/ff736656ba002e0dd51363c3d889d9ff/ff736656ba002e0dd51363c3d889d9ff.jpg,['SUB']
3235,Muv-Luv Alternative: Total Eclipse,https://img.zorores.com/_r/300x400/100/c5/b4/c5b42c626ef877ff47a396b284d104dc/c5b42c626ef877ff47a396b284d104dc.jpg,"['SUB', 'DUB']"
3236,Ramen Fighter Miki,https://img.zorores.com/_r/300x400/100/8c/78/8c7869c3289e168f7662129957a372d3/8c7869c3289e168f7662129957a372d3.jpg,['SUB']
3237,Monster Musume: Everyday Life with Monster Girls,https://img.zorores.com/_r/300x400/100/eb/dd/ebdd47ffeb5a5e75c45b1dbda9bbb05d/ebdd47ffeb5a5e75c45b1dbda9bbb05d.jpg,"['SUB', 'DUB']"
3238,momokuri,https://img.zorores.com/_r/300x400/100/a4/a3/a4a3e1e9b2e985e7ee6eb1e623c9a2ba/a4a3e1e9b2e985e7ee6eb1e623c9a2ba.jpg,['SUB']
3239,Miracle Girls,https://img.zorores.com/_r/300x400/100/5e/e4/5ee41d54cd54ea3912c3ddafb9e149c7/5ee41d54cd54ea3912c3ddafb9e149c7.jpg,['SUB']
3240,Magical Stage Fancy Lala,https://img.zorores.com/_r/300x400/100/92/91/9291effbdf5ebb2aa79d2ce242cb0b4a/9291effbdf5ebb2aa79d2ce242cb0b4a.jpg,"['SUB', 'DUB']"
3241,The Guyver: Bio-Booster Armor,https://img.zorores.com/_r/300x400/100/3f/60/3f60cd57ba00d398fe2b9db8957d389f/3f60cd57ba00d398fe2b9db8957d389f.jpg,['SUB']
3242,Horizon in the Middle of Nowhere,https://img.zorores.com/_r/300x400/100/06/5f/065f6ee2502a879d762727014f03ffe0/065f6ee2502a879d762727014f03ffe0.jpg,"['SUB', 'DUB']"
3243,"Love, Election and Chocolate",https://img.zorores.com/_r/300x400/100/ee/c1/eec16f4d6d9002ae1f842043be49ce35/eec16f4d6d9002ae1f842043be49ce35.jpg,['SUB']
3244,Kikou Ryohei Mellowlink,https://img.zorores.com/_r/300x400/100/52/dc/52dca5e02919304bc1c7a6d48a6a3da3/52dca5e02919304bc1c7a6d48a6a3da3.jpg,['SUB']
3245,Carried by the Wind: Tsukikage Ran,https://img.zorores.com/_r/300x400/100/35/e4/35e48ecf1f97c3319ec33e9d1bfd3bcf/35e48ecf1f97c3319ec33e9d1bfd3bcf.jpg,"['SUB', 'DUB']"
3246,Kamigami no Asobi,https://img.zorores.com/_r/300x400/100/8e/c1/8ec104155ec356d1122dafd663b302e9/8ec104155ec356d1122dafd663b302e9.jpg,['SUB']
3247,"K: SEVEN STORIES ""SIDE:GREEN - Overwrite World - """,https://img.zorores.com/_r/300x400/100/14/c5/14c5b8e3a87e82652d5af2497167bfa0/14c5b8e3a87e82652d5af2497167bfa0.jpg,['SUB']
3248,Hokuto no Ken: Yuria-den,https://img.zorores.com/_r/300x400/100/6f/b5/6fb592efaecb861b3c6e2ad56e3edbdb/6fb592efaecb861b3c6e2ad56e3edbdb.jpg,['SUB']
3249,Ashita no Joe (Movie),https://img.zorores.com/_r/300x400/100/bd/09/bd09d9852dee999afef716b0a7ae475e/bd09d9852dee999afef716b0a7ae475e.jpg,['SUB']
3250,[RAW] Mojakou,https://img.zorores.com/_r/300x400/100/b7/19/b71951af3637fc5813f3860b6ce3727b/b71951af3637fc5813f3860b6ce3727b.jpg,['RAW']
3251,Mashiroiro Symphony: The Color of Lovers,https://img.zorores.com/_r/300x400/100/6e/55/6e55008922eea53efae72dc5ecefeaf7/6e55008922eea53efae72dc5ecefeaf7.jpg,['SUB']
3252,Macross 7,https://img.zorores.com/_r/300x400/100/d7/f1/d7f1514eea06b5e8805bd65cb6f52028/d7f1514eea06b5e8805bd65cb6f52028.jpg,['SUB']
3253,Legendary Brave Swordsman Yaiba,https://img.zorores.com/_r/300x400/100/6d/ab/6dab8715514d6031dbae4eef996c1d11/6dab8715514d6031dbae4eef996c1d11.jpg,['SUB']
3254,Kanon,https://img.zorores.com/_r/300x400/100/34/53/3453b36163cd898e56b3d3210bb2f341/3453b36163cd898e56b3d3210bb2f341.jpg,['SUB']
3255,"K: SEVEN STORIES ""Circle Vision - Nameless Song - """,https://img.zorores.com/_r/300x400/100/04/f9/04f911d49574f638c47811b980dbf0a9/04f911d49574f638c47811b980dbf0a9.jpg,['SUB']
3256,Higepiyo,https://img.zorores.com/_r/300x400/100/ae/cd/aecde32cfd7d6f5a5d4217e4d0002331/aecde32cfd7d6f5a5d4217e4d0002331.jpg,['SUB']
3257,The Asterisk War Season 2,https://img.zorores.com/_r/300x400/100/2e/d4/2ed4e23d2816ae3ad1c929bf34ae131b/2ed4e23d2816ae3ad1c929bf34ae131b.jpg,"['SUB', 'DUB']"
3258,Gaiking: Legend of Daiku-Maryu,https://img.zorores.com/_r/300x400/100/e1/2a/e12aace380667603a0efbc31ff4c094d/e12aace380667603a0efbc31ff4c094d.jpg,['SUB']
3259,Fate/Kaleid Liner Prisma Illya,https://img.zorores.com/_r/300x400/100/51/ab/51abc1e6ccab53a9bcb020bf03f7c57b/51abc1e6ccab53a9bcb020bf03f7c57b.jpg,"['SUB', 'DUB']"
3260,Dog Days 2,https://img.zorores.com/_r/300x400/100/a9/98/a998e04676efa06764ec19c05236220a/a998e04676efa06764ec19c05236220a.jpg,['SUB']
3261,Digimon X-Evolution,https://img.zorores.com/_r/300x400/100/0e/f6/0ef602d3382e91b3541d0746edf385f2/0ef602d3382e91b3541d0746edf385f2.jpg,['SUB']
3262,Digimon: The Movie,https://img.zorores.com/_r/300x400/100/40/d2/40d2112aa4fa87973faaa6764e7ffabb/40d2112aa4fa87973faaa6764e7ffabb.jpg,['SUB']
3263,Date A Live III,https://img.zorores.com/_r/300x400/100/0e/93/0e9349ddb0b21d678d5e8a92da201ac8/0e9349ddb0b21d678d5e8a92da201ac8.jpg,"['SUB', 'DUB']"
3264,Chikyuu Bouei Kigyou Dai-Guard,https://img.zorores.com/_r/300x400/100/b3/41/b3411d84bd6bdc240b7bbe97523e0c50/b3411d84bd6bdc240b7bbe97523e0c50.jpg,"['SUB', 'DUB']"
3265,Intrigue in the Bakumatsu: Irohanihoheto,https://img.zorores.com/_r/300x400/100/ad/50/ad50c67b16f6eaf2c14f38cbf5f8214b/ad50c67b16f6eaf2c14f38cbf5f8214b.jpg,"['SUB', 'DUB']"
3266,Alice & Zoroku,https://img.zorores.com/_r/300x400/100/86/35/8635e70d2393a1f7513e110a9d86ba47/8635e70d2393a1f7513e110a9d86ba47.jpg,"['SUB', 'DUB']"
3267,Aikatsu Friends!,https://img.zorores.com/_r/300x400/100/41/1e/411e3d5db7b11d9c3e2d8acd86bc9c63/411e3d5db7b11d9c3e2d8acd86bc9c63.jpg,['SUB']
3268,I've Always Liked You Picture Drama Special,https://img.zorores.com/_r/300x400/100/b4/fe/b4fe3cf6c5b0b9bff21a10ae0c0ebc53/b4fe3cf6c5b0b9bff21a10ae0c0ebc53.jpg,['SUB']
3269,Uta no Prince Sama,https://img.zorores.com/_r/300x400/100/9e/d1/9ed127b17c8962377dd3341345d6e41f/9ed127b17c8962377dd3341345d6e41f.jpg,['SUB']
3270,The Moment You Fall in Love,https://img.zorores.com/_r/300x400/100/4f/9e/4f9e8282c8ce202fb4cb2b82d79cdf10/4f9e8282c8ce202fb4cb2b82d79cdf10.jpg,['SUB']
3271,Shingeki no Bahamut: Genesis - Short Story,https://img.zorores.com/_r/300x400/100/5b/e8/5be8c1fd6931e1fa92364f0d4615b2d0/5be8c1fd6931e1fa92364f0d4615b2d0.jpg,['SUB']
3272,New Atashin'chi,https://img.zorores.com/_r/300x400/100/31/fe/31fe232b380a1e1dc719bc483f437515/31fe232b380a1e1dc719bc483f437515.jpg,['SUB']
3273,[RAW] Megaman Star Force,https://img.zorores.com/_r/300x400/100/bc/9e/bc9eb9ab45e306870bdc1ad730814b81/bc9eb9ab45e306870bdc1ad730814b81.jpg,['RAW']
3274,Please tell me! Galko-chan,https://img.zorores.com/_r/300x400/100/a0/55/a0556c7f12893fb6c11403b42f6f8462/a0556c7f12893fb6c11403b42f6f8462.jpg,['SUB']
3275,Ninja Girl & Samurai Master 2nd,https://img.zorores.com/_r/300x400/100/69/42/694260dd6286059d80609f3c6eaefc9a/694260dd6286059d80609f3c6eaefc9a.jpg,['SUB']
3276,Yu-Gi-Oh! The Movie: Bonds Beyond Time,https://img.zorores.com/_r/300x400/100/f6/13/f613eaccf50f7e477cbd02192ecbb730/f613eaccf50f7e477cbd02192ecbb730.jpg,['SUB']
3277,Yes! Pretty Cure 5,https://img.zorores.com/_r/300x400/100/e6/1f/e61f6712a6f16fdd5c02fd63035786ab/e61f6712a6f16fdd5c02fd63035786ab.jpg,['SUB']
3278,"Kiss Him, Not Me!",https://img.zorores.com/_r/300x400/100/f9/79/f97903976aeccddf82d32e30f01f5e9c/f97903976aeccddf82d32e30f01f5e9c.jpg,"['SUB', 'DUB']"
3279,Urara Meirocho,https://img.zorores.com/_r/300x400/100/23/90/2390a18ccb286b9133496e6857cad8e6/2390a18ccb286b9133496e6857cad8e6.jpg,['SUB']
3280,Tengen Toppa Gurren Lagann: Parallel Works,https://img.zorores.com/_r/300x400/100/28/e6/28e63b8d0dac5211daaa7a7b15551dd6/28e63b8d0dac5211daaa7a7b15551dd6.jpg,['SUB']
3281,Soul Hunter,https://img.zorores.com/_r/300x400/100/d5/70/d5703e18324a81a4381f7fe16cb202f0/d5703e18324a81a4381f7fe16cb202f0.jpg,"['SUB', 'DUB']"
3282,Reikenzan: Hoshikuzu-tachi no Utage,https://img.zorores.com/_r/300x400/100/f7/97/f797e1c8961cae3fac50fd13f6a7cafa/f797e1c8961cae3fac50fd13f6a7cafa.jpg,['SUB']
3283,Seton Academy: Join the Pack!,https://img.zorores.com/_r/300x400/100/46/1e/461edc67d9b82b3c8a2fd167c7666bf6/461edc67d9b82b3c8a2fd167c7666bf6.jpg,['SUB']
3284,More! Ojamajo Doremi: Secret of the Frog Stone,https://img.zorores.com/_r/300x400/100/85/ad/85ad8e681868b780ad973ae8694bc46e/85ad8e681868b780ad973ae8694bc46e.jpg,['SUB']
3285,Magical Angel Creamy Mami,https://img.zorores.com/_r/300x400/100/8c/ab/8cabb5354f35d32ae8f227e692d67601/8cabb5354f35d32ae8f227e692d67601.jpg,['SUB']
3286,Mahoromatic Summer Special,https://img.zorores.com/_r/300x400/100/52/4f/524f4e99c1ff34b7521c69bba4b21fb2/524f4e99c1ff34b7521c69bba4b21fb2.jpg,"['SUB', 'DUB']"
3287,Spiritpact,https://img.zorores.com/_r/300x400/100/e5/7a/e57a3aacc6d92eb6d3c39048df5f92fd/e57a3aacc6d92eb6d3c39048df5f92fd.jpg,['SUB']
3288,Koro Sensei Quest!,https://img.zorores.com/_r/300x400/100/c8/6c/c86c440ca44245d64e0019f44a2ee2f5/c86c440ca44245d64e0019f44a2ee2f5.jpg,"['SUB', 'DUB']"
3289,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,https://img.zorores.com/_r/300x400/100/8a/ae/8aaeca0c28d95ce8b792a71458bbce19/8aaeca0c28d95ce8b792a71458bbce19.jpg,['SUB']
3290,Hell Teacher Nube OVA,https://img.zorores.com/_r/300x400/100/ae/48/ae489d3b895131b3370a9bbaef0d2402/ae489d3b895131b3370a9bbaef0d2402.jpg,['SUB']
3291,Idol Time PriPara,https://img.zorores.com/_r/300x400/100/e8/2e/e82e26d0d0488d3103b02ded93eca04c/e82e26d0d0488d3103b02ded93eca04c.jpg,['SUB']
3292,Ace Attorney Season 2,https://img.zorores.com/_r/300x400/100/ab/e0/abe004049f6e536acbe36ba0760fef08/abe004049f6e536acbe36ba0760fef08.jpg,"['SUB', 'DUB']"
3293,Pretty Cure: Splash Star,https://img.zorores.com/_r/300x400/100/95/17/9517fbf8aed8b7573c513a4394e9063d/9517fbf8aed8b7573c513a4394e9063d.jpg,['SUB']
3294,Dragon Ball Z: Bojack Unbound,https://img.zorores.com/_r/300x400/100/54/88/5488ca75e7e1618397a17ded27f165c2/5488ca75e7e1618397a17ded27f165c2.jpg,"['SUB', 'DUB']"
3295,Dororo and Hyakkimaru,https://img.zorores.com/_r/300x400/100/e5/50/e55095f14b20af9350d200c03d7ac991/e55095f14b20af9350d200c03d7ac991.jpg,['SUB']
3296,Mr. Tonegawa: Middle Management Blues,https://img.zorores.com/_r/300x400/100/89/9a/899a761c7b83db34d750d0446723b2c2/899a761c7b83db34d750d0446723b2c2.jpg,"['SUB', 'DUB']"
3297,Amanchu! Advance,https://img.zorores.com/_r/300x400/100/f4/9f/f49f55c60c9837305e29943ba1d213b3/f49f55c60c9837305e29943ba1d213b3.jpg,['SUB']
3298,NARUTO Spin-Off: Rock Lee & His Ninja Pals,https://img.zorores.com/_r/300x400/100/37/f8/37f8b16b0f693e433207117abe5daf44/37f8b16b0f693e433207117abe5daf44.jpg,"['SUB', 'DUB']"
3299,MM!,https://img.zorores.com/_r/300x400/100/29/7c/297c38a646da5d2b9aaa0ecd2f0d6dbe/297c38a646da5d2b9aaa0ecd2f0d6dbe.jpg,"['SUB', 'DUB']"
3300,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,https://img.zorores.com/_r/300x400/100/35/fe/35fe7c3c3219391ce348e88bc7982ed2/35fe7c3c3219391ce348e88bc7982ed2.jpg,['SUB']
3301,Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki,https://img.zorores.com/_r/300x400/100/48/37/4837a6358f48608f8b0ce53041350e36/4837a6358f48608f8b0ce53041350e36.jpg,['SUB']
3302,Love Hina,https://img.zorores.com/_r/300x400/100/d8/e6/d8e6fa000a940b884eaa580e22583962/d8e6fa000a940b884eaa580e22583962.jpg,"['SUB', 'DUB']"
3303,Vampire Princess Miyu,https://img.zorores.com/_r/300x400/100/55/2d/552dbd5e9f8b75434776f34ee8e38a26/552dbd5e9f8b75434776f34ee8e38a26.jpg,"['SUB', 'DUB']"
3304,The Case Files of Jeweler Richard,https://img.zorores.com/_r/300x400/100/48/12/481273a580a6c9637076b240e391caa3/481273a580a6c9637076b240e391caa3.jpg,['SUB']
3305,Legends of the Dark King: A Fist of the North Star Story,https://img.zorores.com/_r/300x400/100/76/9b/769b415bbf9c89d6d7a11895b0b88b2e/769b415bbf9c89d6d7a11895b0b88b2e.jpg,"['SUB', 'DUB']"
3306,GA: Geijutsuka Art Design Class,https://img.zorores.com/_r/300x400/100/cf/dc/cfdc59f2a7f86f6b0b77abb19fc8db95/cfdc59f2a7f86f6b0b77abb19fc8db95.jpg,['SUB']
3307,Dragon Ball Z: Resurrection 'F',https://img.zorores.com/_r/300x400/100/8c/6a/8c6a15cd6d86f5cfb8bf5c636f4d1234/8c6a15cd6d86f5cfb8bf5c636f4d1234.jpg,"['SUB', 'DUB']"
3308,Devilman: The Birth,https://img.zorores.com/_r/300x400/100/aa/b4/aab4093ce5b616ce8f6120a481cad7b1/aab4093ce5b616ce8f6120a481cad7b1.jpg,"['SUB', 'DUB']"
3309,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,https://img.zorores.com/_r/300x400/100/d7/49/d74979e8165d17f1f7cc480a4fbedc47/d74979e8165d17f1f7cc480a4fbedc47.jpg,['SUB']
3310,Aru Tabibito no Nikki,https://img.zorores.com/_r/300x400/100/1f/6b/1f6b6222b22d7db13f8c4aed81c0bf60/1f6b6222b22d7db13f8c4aed81c0bf60.jpg,['SUB']
3311,Flowers of Evil,https://img.zorores.com/_r/300x400/100/05/62/0562a8e02c052f992086c1cc7e4cd338/0562a8e02c052f992086c1cc7e4cd338.jpg,['SUB']
3312,Bluer Than Indigo,https://img.zorores.com/_r/300x400/100/08/fe/08fe83e7c3391162e6586a3d94b715f8/08fe83e7c3391162e6586a3d94b715f8.jpg,"['SUB', 'DUB']"
3313,.hack//G.U. Trilogy,https://img.zorores.com/_r/300x400/100/bd/15/bd15dacc445300ff76be2f5da94228ad/bd15dacc445300ff76be2f5da94228ad.jpg,['SUB']
3314,Xue Ying Ling Zhu 2nd Season,https://img.zorores.com/_r/300x400/100/e3/be/e3bed8c84aa69eaf5296e3208981df14/e3bed8c84aa69eaf5296e3208981df14.jpg,['SUB']
3315,Ushio and Tora,https://img.zorores.com/_r/300x400/100/3f/59/3f5941372f459c787cec5bfa17c70137/3f5941372f459c787cec5bfa17c70137.jpg,"['SUB', 'DUB']"
3316,Umineko: When They Cry,https://img.zorores.com/_r/300x400/100/ea/5b/ea5b33bd65dc81a248062d626b2f1112/ea5b33bd65dc81a248062d626b2f1112.jpg,['SUB']
3317,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,https://img.zorores.com/_r/300x400/100/27/fe/27fe7b34b7e0564bd8720443dfe369fb/27fe7b34b7e0564bd8720443dfe369fb.jpg,['SUB']
3318,Tonkatsu DJ Agetarou,https://img.zorores.com/_r/300x400/100/8b/23/8b2349574bcfb866069d3673c8b4deac/8b2349574bcfb866069d3673c8b4deac.jpg,['SUB']
3319,Puchimas!: Petit [email protected],https://img.zorores.com/_r/300x400/100/67/4e/674ed0ef0cdc07a60c1732fc5e06407d/674ed0ef0cdc07a60c1732fc5e06407d.jpg,['SUB']
3320,My Little Sister Can't Be This Cute,https://img.zorores.com/_r/300x400/100/ab/4f/ab4fcf78e119aad17614b5f21dcca1b5/ab4fcf78e119aad17614b5f21dcca1b5.jpg,['SUB']
3321,Yu-Gi-Oh! GX,https://img.zorores.com/_r/300x400/100/0f/b1/0fb1587e7e93befcf0909b66d42acfcb/0fb1587e7e93befcf0909b66d42acfcb.jpg,"['SUB', 'DUB']"
3322,The Daily Life of the Immortal King,https://img.zorores.com/_r/300x400/100/6d/50/6d50d5a61a2a9e56f8e35b7df4d42151/6d50d5a61a2a9e56f8e35b7df4d42151.jpg,"['SUB', 'DUB']"
3323,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,https://img.zorores.com/_r/300x400/100/08/7a/087a9a71a22510a10c3f0cc7f210c55f/087a9a71a22510a10c3f0cc7f210c55f.jpg,['SUB']
3324,The Adventures of Tom Sawyer,https://img.zorores.com/_r/300x400/100/75/fb/75fbc94b82a6f98a849b3ac9b367c73a/75fbc94b82a6f98a849b3ac9b367c73a.jpg,"['SUB', 'DUB']"
3325,A Certain Scientific Accelerator,https://img.zorores.com/_r/300x400/100/b1/29/b12906a176612fd541fc6409e3bd64d8/b12906a176612fd541fc6409e3bd64d8.jpg,"['SUB', 'DUB']"
3326,THE [email protected] CINDERELLA GIRLS,https://img.zorores.com/_r/300x400/100/a7/db/a7db45cc06726a7d4771905fa5de2709/a7db45cc06726a7d4771905fa5de2709.jpg,['SUB']
3327,Tamayura,https://img.zorores.com/_r/300x400/100/3d/2a/3d2a2764d15c26f7667ec4b53e555b19/3d2a2764d15c26f7667ec4b53e555b19.jpg,['SUB']
3328,Sekirei,https://img.zorores.com/_r/300x400/100/a1/30/a1302c0755b495809fcf6719b488eccc/a1302c0755b495809fcf6719b488eccc.jpg,"['SUB', 'DUB']"
3329,Ronja Rövardotter,https://img.zorores.com/_r/300x400/100/7c/27/7c276432a3522e4affd6ea346a51922c/7c276432a3522e4affd6ea346a51922c.jpg,"['SUB', 'DUB']"
3330,Princess Nine,https://img.zorores.com/_r/300x400/100/88/8f/888f761bd4bee55f59305b182d750d23/888f761bd4bee55f59305b182d750d23.jpg,['DUB']
3331,Naruto OVA7: Chunin Exam on Fire! and Naruto vs. Konohamaru!,https://img.zorores.com/_r/300x400/100/44/24/44246cdf24c85468599ff2b9496c27cb/44246cdf24c85468599ff2b9496c27cb.jpg,['SUB']
3332,Mobile Suit Gundam SEED C.E.73: Stargazer,https://img.zorores.com/_r/300x400/100/bc/7e/bc7e76c670b938c442b648cffa774571/bc7e76c670b938c442b648cffa774571.jpg,"['SUB', 'DUB']"
3333,Record of Lodoss War: Chronicles of the Heroic Knight,https://img.zorores.com/_r/300x400/100/0b/92/0b92d806e06661883a5131e0f3ad686a/0b92d806e06661883a5131e0f3ad686a.jpg,"['SUB', 'DUB']"
3334,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days,https://img.zorores.com/_r/300x400/100/d3/58/d358499e5a37ced8cc7ec59120a99116/d358499e5a37ced8cc7ec59120a99116.jpg,"['SUB', 'DUB']"
3335,Koi Kaze,https://img.zorores.com/_r/300x400/100/59/71/59716cef3ab48c3dc317e4580dbdd07b/59716cef3ab48c3dc317e4580dbdd07b.jpg,"['SUB', 'DUB']"
3336,Knight's & Magic,https://img.zorores.com/_r/300x400/100/d6/f5/d6f5e8491c9c78af04d0fe40fe4165d2/d6f5e8491c9c78af04d0fe40fe4165d2.jpg,"['SUB', 'DUB']"
3337,Room Camp,https://img.zorores.com/_r/300x400/100/ae/61/ae61592658bb5395c8c7fce2a5a37f1c/ae61592658bb5395c8c7fce2a5a37f1c.jpg,['SUB']
3338,Golden Kamuy OVA,https://img.zorores.com/_r/300x400/100/e1/02/e10237272e3499b9af60c2f15fd7ad6c/e10237272e3499b9af60c2f15fd7ad6c.jpg,['SUB']
3339,Girls & Panzer: Taiyaki War!,https://img.zorores.com/_r/300x400/100/71/fa/71fa74cad9bc3059adfa28c29ca13328/71fa74cad9bc3059adfa28c29ca13328.jpg,"['SUB', 'DUB']"
3340,The Galaxy Railways,https://img.zorores.com/_r/300x400/100/d4/e2/d4e23e4067c26e7ee4f5019acc187316/d4e23e4067c26e7ee4f5019acc187316.jpg,['SUB']
3341,Fate/Apocrypha,https://img.zorores.com/_r/300x400/100/dc/8b/dc8b7cb55357ca963a3f8d0cc36eb380/dc8b7cb55357ca963a3f8d0cc36eb380.jpg,"['SUB', 'DUB']"
3342,Dr. Slump: Arale-chan,https://img.zorores.com/_r/300x400/100/2b/d8/2bd8e88f0828f5c69560f6cbd82317e7/2bd8e88f0828f5c69560f6cbd82317e7.jpg,['RAW']
3343,Digimon Frontier,https://img.zorores.com/_r/300x400/100/9d/b0/9db013e213d921e9c4f37024c5eea252/9db013e213d921e9c4f37024c5eea252.jpg,['SUB']
3344,Boogiepop Phantom,https://img.zorores.com/_r/300x400/100/7d/16/7d1682743c8f6ec336f3b42828fe87db/7d1682743c8f6ec336f3b42828fe87db.jpg,"['SUB', 'DUB']"
3345,Bleach: Memories in the Rain,https://img.zorores.com/_r/300x400/100/28/32/2832869a128404ef544cbda6a1a000e9/2832869a128404ef544cbda6a1a000e9.jpg,['SUB']
3346,Black Blood Brothers,https://img.zorores.com/_r/300x400/100/b7/40/b7409e02d5cc91e8db4abc7e4b1ff3b2/b7409e02d5cc91e8db4abc7e4b1ff3b2.jpg,['SUB']
3347,B'T X Neo,https://img.zorores.com/_r/300x400/100/bd/4c/bd4cf7045c412fb4070b1436ac1aaaf7/bd4cf7045c412fb4070b1436ac1aaaf7.jpg,['SUB']
3348,Aquarion Evol,https://img.zorores.com/_r/300x400/100/89/4f/894fed76bbe61961af0959e1634aedf1/894fed76bbe61961af0959e1634aedf1.jpg,"['SUB', 'DUB']"
3349,Ao no Exorcist: Kyoto Fujouou-hen OVA,https://img.zorores.com/_r/300x400/100/ad/c8/adc8976d67ec05a0c7f413bd384ad451/adc8976d67ec05a0c7f413bd384ad451.jpg,['SUB']
3350,Angolmois: Record of Mongol Invasion,https://img.zorores.com/_r/300x400/100/03/7b/037bf32585f128c3ec069ff0ac615c78/037bf32585f128c3ec069ff0ac615c78.jpg,['SUB']
3351,.hack//Beyond the World,https://img.zorores.com/_r/300x400/100/32/17/3217ad7f08a208c7537b6dd199bf29a9/3217ad7f08a208c7537b6dd199bf29a9.jpg,['SUB']
3352,Lupin III: Dead or Alive,https://img.zorores.com/_r/300x400/100/f8/c6/f8c63b6c1aa60b0034dee0945c7337a8/f8c63b6c1aa60b0034dee0945c7337a8.jpg,"['SUB', 'DUB']"
3353,Lupin III: Missed by a Dollar,https://img.zorores.com/_r/300x400/100/69/2a/692ab482a820ac5b0395f6e7bb0d57cf/692ab482a820ac5b0395f6e7bb0d57cf.jpg,"['SUB', 'DUB']"
3354,"Eureka Seven - good night, sleep tight, young lovers",https://img.zorores.com/_r/300x400/100/52/79/52791450fb5cbecdfb2a5387609a4ca6/52791450fb5cbecdfb2a5387609a4ca6.jpg,['SUB']
3355,Karneval (TV),https://img.zorores.com/_r/300x400/100/fe/14/fe144f9b651806cbb080979d93858a6e/fe144f9b651806cbb080979d93858a6e.jpg,"['SUB', 'DUB']"
